contract_symbol,last_trade_date,strike,last_price,bid,ask,price_change,percent_change,volume,open_interest,yf_implied_volatility,in_the_money,contract_size,currency,expiration,option_type,spot_price,ticker,fetch_timestamp
SPY271217C00820000,2026-02-23 20:37:07+00:00,820.0,22.13,22.4,22.54,-2.3700008,-9.673473,8.0,627.0,0.1771322521972656,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00825000,2026-02-23 16:36:14+00:00,825.0,21.0,20.96,21.1,-1.2800007,-5.745065,1.0,532.0,0.17533936241149903,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00830000,2026-02-20 17:43:25+00:00,830.0,19.31,19.61,19.75,-1.25,-6.0797668,2.0,2281.0,0.17367617103576663,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00835000,2026-02-12 17:36:11+00:00,835.0,19.6,18.31,18.44,0.0,0.0,5.0,609.0,0.17195194511413578,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00840000,2026-02-23 17:34:26+00:00,840.0,16.85,17.09,17.22,-0.84000015,-4.748446,1.0,320.0,0.1703726762390137,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00845000,2026-01-27 20:35:23+00:00,845.0,21.03,15.94,16.07,0.0,0.0,9.0,278.0,0.16886207122802738,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00850000,2026-02-23 21:06:14+00:00,850.0,14.9,14.84,14.97,-1.4300003,-8.756891,6.0,2015.0,0.16735146621704106,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00855000,2026-02-20 17:06:31+00:00,855.0,15.03,13.82,13.95,0.0,0.0,1.0,301.0,0.1659705596160889,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00860000,2026-02-19 15:57:25+00:00,860.0,13.5,12.85,12.97,0.0,0.0,2.0,276.0,0.1645515064239502,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00865000,2026-02-17 19:25:27+00:00,865.0,12.49,11.95,12.07,0.0,0.0,3.0,91.0,0.16328503959655763,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00870000,2026-02-23 19:44:24+00:00,870.0,10.8,11.1,11.22,-0.3000002,-2.7027044,14.0,801.0,0.16205671936035154,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00875000,2026-02-23 18:14:16+00:00,875.0,10.38,10.31,10.43,-0.6199999,-5.6363626,2.0,1428.0,0.16089706298828127,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00880000,2026-02-12 14:34:33+00:00,880.0,12.22,9.58,9.69,0.0,0.0,12.0,517.0,0.15979844116210937,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00885000,2026-02-17 20:52:29+00:00,885.0,9.05,8.89,8.99,0.0,0.0,1.0,287.0,0.15870744865417483,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00890000,2026-02-23 16:12:01+00:00,890.0,8.11,8.25,8.36,-2.4000006,-22.8354,3.0,536.0,0.15779193046569825,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00895000,2026-01-28 15:06:58+00:00,895.0,11.09,7.66,7.76,0.0,0.0,1.0,459.0,0.15685352432250982,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00900000,2026-02-23 20:10:00+00:00,900.0,7.0,7.11,7.21,-0.9299998,-11.727615,99.0,7679.0,0.15602192863464356,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00905000,2026-02-20 20:43:03+00:00,905.0,7.32,6.61,6.7,0.0,0.0,77.0,291.0,0.1552437381744385,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00910000,2026-01-30 20:15:10+00:00,910.0,7.79,6.13,6.22,0.0,0.0,7.0,539.0,0.15448080635070802,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00915000,2026-02-18 19:09:58+00:00,915.0,6.2,5.7,5.79,0.0,0.0,1.0,2338.0,0.15386283157348635,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00920000,2026-02-06 20:51:40+00:00,920.0,6.91,5.3,5.38,0.0,0.0,2.0,90.0,0.15322196884155276,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00925000,2026-02-02 15:15:02+00:00,925.0,6.85,4.92,5.01,0.0,0.0,1.0,375.0,0.15270317520141607,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00930000,2026-02-05 17:31:58+00:00,930.0,5.0,4.58,4.67,0.0,0.0,1.0,131.0,0.15223778678894045,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00935000,2026-01-26 17:51:44+00:00,935.0,5.8,4.26,4.35,0.0,0.0,1.0,605.0,0.15178765701293945,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00940000,2026-01-21 16:46:30+00:00,940.0,4.6,3.97,4.05,0.0,0.0,90.0,181.0,0.15134515655517583,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00945000,2026-02-13 14:52:27+00:00,945.0,3.99,3.7,3.78,0.0,0.0,1.0,24.0,0.15100946655273442,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00950000,2026-02-23 19:29:43+00:00,950.0,3.44,3.45,3.53,-0.38999987,-10.182764,4.0,550.0,0.15070429382324224,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00955000,2026-01-28 15:53:34+00:00,955.0,4.88,3.22,3.3,0.0,0.0,10.0,686.0,0.15046015563964849,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00960000,2026-02-23 16:13:24+00:00,960.0,3.01,3.01,3.09,-0.3399999,-10.149252,1.0,14.0,0.15027705200195315,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00965000,2026-02-17 15:03:54+00:00,965.0,2.82,2.82,2.89,0.0,0.0,2.0,24.0,0.1500786897277832,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00970000,2026-02-23 15:50:52+00:00,970.0,2.77,2.64,2.71,-0.07999992,-2.807015,10.0,938.0,0.14997187927246097,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00975000,2026-01-26 17:01:26+00:00,975.0,3.4,2.47,2.55,0.0,0.0,10.0,16.0,0.14995662063598636,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00980000,2026-02-23 16:18:28+00:00,980.0,2.35,2.32,2.39,-0.18000007,-7.114628,2.0,397.0,0.14984981018066407,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00985000,2026-01-26 19:52:38+00:00,985.0,3.07,2.18,2.25,0.0,0.0,1.0,27.0,0.14986506881713868,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00990000,2026-02-12 14:47:10+00:00,990.0,2.7,2.05,2.12,0.0,0.0,2.0,126.0,0.14991084472656252,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C00995000,2026-02-13 19:14:25+00:00,995.0,2.12,1.93,1.99,0.0,0.0,3.0,257.0,0.14984981018066407,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01000000,2026-02-23 20:59:55+00:00,1000.0,1.82,1.82,1.88,-0.07999992,-4.210522,39.0,6375.0,0.14997187927246097,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01005000,2026-01-27 15:44:36+00:00,1005.0,2.53,1.72,1.78,0.0,0.0,1.0,1577.0,0.15015498291015628,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01010000,2026-01-26 19:07:21+00:00,1010.0,2.27,1.62,1.68,0.0,0.0,1.0,16.0,0.15024653472900396,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01015000,2026-02-06 20:38:52+00:00,1015.0,1.97,1.53,1.59,0.0,0.0,1.0,1.0,0.15042963836669926,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01020000,2026-02-18 19:12:35+00:00,1020.0,1.57,1.45,1.51,0.0,0.0,3.0,21.0,0.15067377655029301,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01025000,2026-02-18 19:14:19+00:00,1025.0,1.48,1.38,1.43,0.0,0.0,1.0,15.0,0.15085688018798832,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01030000,2025-12-24 16:20:09+00:00,1030.0,1.8,1.72,1.78,0.0,0.0,2.0,108.0,0.15775378387451172,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01040000,2026-01-13 15:02:34+00:00,1040.0,1.75,1.24,1.28,0.0,0.0,1.0,1.0,0.15259636474609378,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01050000,2026-02-19 20:18:26+00:00,1050.0,1.09,1.06,1.11,0.0,0.0,2.0,33.0,0.1521386056518555,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01070000,2025-12-24 17:21:38+00:00,1070.0,1.23,1.15,1.2,0.0,0.0,11.0,10.0,0.15943223388671873,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01080000,2026-01-28 20:56:46+00:00,1080.0,1.17,0.8,0.84,0.0,0.0,1.0,104.0,0.15412222839355472,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01090000,2026-02-17 14:32:30+00:00,1090.0,0.76,0.73,0.77,0.0,0.0,1.0,50.0,0.15485464294433599,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01100000,2026-02-18 14:43:58+00:00,1100.0,0.74,0.68,0.7,0.030000031,4.2253566,1.0,205.0,0.1554039538574219,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01110000,2026-01-23 20:30:58+00:00,1110.0,0.78,0.61,0.65,0.0,0.0,4.0,63.0,0.1563805065917969,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01120000,2026-02-17 20:43:41+00:00,1120.0,0.6,0.55,0.59,0.0,0.0,2.0,63.0,0.1568687829589844,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01130000,2026-02-02 15:59:44+00:00,1130.0,0.72,0.51,0.55,0.0,0.0,3.0,18.0,0.15784533569335937,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01140000,2026-02-04 19:02:21+00:00,1140.0,0.59,0.47,0.5,0.0,0.0,,1.0,0.15833361206054689,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01150000,2026-02-17 19:23:51+00:00,1150.0,0.48,0.43,0.47,0.0,0.0,5.0,102.0,0.15943223388671873,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01160000,2026-01-13 14:40:07+00:00,1160.0,0.57,0.41,0.45,0.0,0.0,1.0,4.0,0.16083602844238282,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01170000,2026-02-11 21:00:12+00:00,1170.0,0.48,0.36,0.4,0.0,0.0,1.0,1.0,0.16083602844238282,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01180000,2026-02-04 19:03:06+00:00,1180.0,0.41,0.33,0.37,0.0,0.0,1.0,4.0,0.1615074084472656,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01190000,2026-01-12 14:51:11+00:00,1190.0,0.44,0.36,0.4,0.0,0.0,10.0,14.0,0.1651694812011719,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01200000,2026-02-06 21:03:57+00:00,1200.0,0.39,0.28,0.32,0.0,0.0,2.0,16.0,0.16309430664062502,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01210000,2026-01-29 16:26:36+00:00,1210.0,0.37,0.26,0.3,0.0,0.0,1.0,4.0,0.16407085937500002,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01220000,2025-12-09 18:02:16+00:00,1220.0,0.4,0.3,0.34,0.0,0.0,3.0,5.0,0.16834327758789067,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01230000,2026-01-29 20:17:52+00:00,1230.0,0.3,0.22,0.26,0.0,0.0,1.0,3.0,0.16553568847656253,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01240000,2025-11-18 17:26:32+00:00,1240.0,0.35,0.3,0.0,0.0,0.0,1.0,2.0,0.062509375,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01250000,2026-01-28 20:56:27+00:00,1250.0,0.3,0.19,0.23,0.0,0.0,1.0,5.0,0.16724465576171876,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01260000,2026-02-13 14:30:00+00:00,1260.0,0.19,0.18,0.22,0.0,0.0,21.0,375.0,0.16846534667968754,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01270000,2026-01-23 20:26:00+00:00,1270.0,0.21,0.17,0.21,0.0,0.0,5.0,11.0,0.1695639685058594,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01280000,2026-02-23 14:48:51+00:00,1280.0,0.17,0.16,0.2,-0.030000001,-15.0,1.0,8.0,0.17054052124023442,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01290000,2026-02-13 19:39:32+00:00,1290.0,0.19,0.15,0.19,0.0,0.0,3.0,838.0,0.17151707397460939,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01300000,2026-02-18 17:29:35+00:00,1300.0,0.17,0.15,0.18,0.0,0.0,1.0,56.0,0.17237155761718753,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01310000,2026-02-09 20:56:05+00:00,1310.0,0.2,0.14,0.18,0.0,0.0,67.0,207.0,0.17420259399414065,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01320000,2026-02-23 14:38:38+00:00,1320.0,0.17,0.13,0.17,0.030000001,21.428572,23.0,41.0,0.17505707763671874,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01330000,2026-02-10 20:22:51+00:00,1330.0,0.16,0.13,0.17,0.0,0.0,2.0,47.0,0.176766044921875,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217C01340000,2026-02-18 17:14:26+00:00,1340.0,0.13,0.12,0.16,0.0,0.0,1.0,735.0,0.17749845947265624,False,REGULAR,USD,2027-12-17,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00050000,2026-02-19 20:24:04+00:00,50.0,0.07,0.05,0.09,0.0,0.0,6.0,276.0,0.659183095703125,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00055000,2026-02-19 18:34:03+00:00,55.0,0.07,0.06,0.1,0.0,0.0,1.0,1.0,0.6425816992187501,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00060000,2026-01-28 17:10:49+00:00,60.0,0.1,0.08,0.11,0.0,0.0,,5.0,0.6289099609375001,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00065000,2026-02-09 21:11:02+00:00,65.0,0.09,0.1,0.13,0.0,0.0,1.0,1.0,0.6191444335937502,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00070000,2026-01-14 15:34:35+00:00,70.0,0.14,0.11,0.15,0.0,0.0,1.0,11.0,0.6054726953125001,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00075000,2026-02-09 14:42:50+00:00,75.0,0.12,0.13,0.17,0.0,0.0,20.0,20.0,0.5952188916015625,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00085000,2025-11-10 15:23:29+00:00,85.0,0.31,0.0,0.0,0.0,0.0,,10.0,0.2500075,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00090000,2026-02-03 15:05:18+00:00,90.0,0.2,0.21,0.24,0.0,0.0,10.0,11.0,0.56836369140625,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00100000,2026-02-23 18:43:20+00:00,100.0,0.3,0.27,0.3,0.01000002,3.448283,1.0,47.0,0.5524947094726562,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00105000,2025-12-19 14:30:04+00:00,105.0,0.38,0.27,0.3,0.0,0.0,1.0,3.0,0.5385788330078126,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00120000,2026-02-11 14:30:32+00:00,120.0,0.4,0.42,0.45,0.0,0.0,6.0,8.0,0.5246629565429688,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00125000,2025-11-17 20:45:24+00:00,125.0,0.71,0.0,0.0,0.0,0.0,,3.0,0.2500075,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00130000,2026-01-15 20:55:06+00:00,130.0,0.43,0.51,0.55,0.0,0.0,,185.0,0.5127001855468749,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00135000,2026-01-15 18:55:31+00:00,135.0,0.51,0.57,0.6,0.0,0.0,,97.0,0.5073291455078125,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00140000,2026-01-21 20:53:37+00:00,140.0,0.56,0.62,0.66,0.0,0.0,295.0,323.0,0.5017139672851563,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00145000,2026-02-02 14:30:36+00:00,145.0,0.64,0.68,0.72,0.0,0.0,,17.0,0.4982960327148438,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00150000,2026-02-23 20:24:18+00:00,150.0,0.76,0.75,0.78,0.01999998,2.7027001,1.0,53.0,0.49268085449218757,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00155000,2026-02-18 17:31:53+00:00,155.0,0.81,0.81,0.85,0.0,0.0,,3.0,0.48779809082031256,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00160000,2026-02-23 14:50:52+00:00,160.0,0.87,0.88,0.91,0.030000031,3.5714324,3.0,14.0,0.4820608435058594,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00175000,2025-11-20 16:13:43+00:00,175.0,1.43,0.0,1.05,0.0,0.0,,1.0,0.4621635815429688,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00180000,2026-02-03 21:00:05+00:00,180.0,1.01,1.14,1.17,0.0,0.0,1.0,104.0,0.459966337890625,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00190000,2026-02-02 19:56:38+00:00,190.0,1.14,1.29,1.33,0.0,0.0,2.0,0.0,0.4503228796386719,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00200000,2026-02-23 18:34:55+00:00,200.0,1.43,1.46,1.49,0.00999999,0.7042247,1.0,1407.0,0.4404963177490234,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00205000,2026-01-13 19:51:02+00:00,205.0,1.46,1.54,1.56,0.0,0.0,1.0,9.0,0.43506424316406256,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00210000,2025-12-26 14:47:02+00:00,210.0,1.61,1.5,1.53,0.0,0.0,2.0,25.0,0.4255428540039063,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00215000,2026-01-30 20:18:43+00:00,215.0,1.6,1.73,1.76,0.0,0.0,5.0,1135.0,0.4267025103759766,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00220000,2026-02-19 15:13:07+00:00,220.0,1.88,1.83,1.86,0.0,0.0,1.0,778.0,0.42236905761718746,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00225000,2026-02-18 19:09:52+00:00,225.0,1.91,1.93,1.96,0.0,0.0,1.0,651.0,0.41797457031249996,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00230000,2026-02-12 15:54:30+00:00,230.0,1.96,2.03,2.06,0.0,0.0,2.0,1177.0,0.41358008300781246,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00235000,2026-02-17 16:29:21+00:00,235.0,2.2,2.13,2.17,0.0,0.0,3.0,215.0,0.4094297338867187,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00240000,2026-01-22 20:55:48+00:00,240.0,2.21,2.24,2.28,0.23000002,11.616162,3.0,291.0,0.4052183502197265,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00245000,2026-02-19 15:20:52+00:00,245.0,2.42,2.36,2.39,0.0,0.0,3.0,109.0,0.4010069665527344,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00250000,2026-02-20 16:41:10+00:00,250.0,2.41,2.47,2.51,0.0,0.0,6.0,598.0,0.3969786865234375,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00255000,2026-02-12 15:33:57+00:00,255.0,2.49,2.59,2.63,0.0,0.0,6.0,220.0,0.3929504064941406,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00260000,2026-02-02 16:31:54+00:00,260.0,2.43,2.72,2.75,0.0,0.0,2.0,87.0,0.38883057464599613,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00265000,2025-12-05 16:11:33+00:00,265.0,3.02,2.64,2.67,0.0,0.0,1.0,84.0,0.37982797912597654,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00270000,2026-02-23 19:05:59+00:00,270.0,3.0,2.98,3.01,-0.1500001,-4.7619076,5.0,1207.0,0.3809876354980468,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00275000,2026-02-23 21:10:14+00:00,275.0,3.15,3.11,3.15,0.4000001,14.545457,1.0,229.0,0.3772645281982422,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00280000,2026-02-20 15:01:13+00:00,280.0,3.2,3.25,3.28,0.0,0.0,2.0,749.0,0.3732362481689453,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00285000,2026-02-05 17:15:44+00:00,285.0,3.3,3.39,3.43,0.0,0.0,1.0,47.0,0.36960469268798823,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00290000,2026-02-20 15:17:50+00:00,290.0,3.48,3.53,3.57,0.0,0.0,22.0,64.0,0.3657289990234375,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00295000,2026-01-08 20:32:27+00:00,295.0,3.41,3.65,3.69,0.0,0.0,1.0,437.0,0.3614565808105469,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00300000,2026-02-12 21:02:33+00:00,300.0,3.95,3.84,3.88,0.0,0.0,2.0,760.0,0.35843537078857424,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00305000,2026-02-11 20:04:58+00:00,305.0,3.75,4.0,4.04,0.0,0.0,1.0,46.0,0.35480381530761707,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY271217P00310000,2026-02-23 18:49:39+00:00,310.0,4.17,4.16,4.2,0.48000002,13.00813,6.0,56.0,0.3511417425537109,False,REGULAR,USD,2027-12-17,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
